Protein.IDs	Majority.protein.IDs	Protein.names	Gene.names	LFQ intensity Naive 1	LFQ intensity Naive 2	LFQ intensity Naive 3	LFQ intensity Naive+PRC2i 1	LFQ intensity Naive+PRC2i 2	LFQ intensity Naive+PRC2i 3	log2 fold change	p-value
Q9Y3B2;R4GNH9;R4GMQ7;B1AMU7;B1AMU3;B1AMU4	Q9Y3B2;R4GNH9;R4GMQ7;B1AMU7;B1AMU3;B1AMU4	Exosome complex component CSL4	EXOSC1	26.39454	26.09215	26.52413	26.29185	26.49274	26.45193	-0.075234095	0.204765512
Q9Y3B4	Q9Y3B4	Splicing factor 3B subunit 6	SF3B6	29.03252	28.83346	28.70797	28.5995	28.72227	28.86219	0.129996618	0.463664937
Q9Y3B9;A8K201;A0JLN3	Q9Y3B9;A8K201	RRP15-like protein	RRP15	29.71932	29.79514	29.84287	29.69695	29.62029	29.68958	0.116836548	1.261182757
Q9Y3C1;D6RIC3;A0A0C4DGU5;A0A087X2G6;Q9P0T8;B4E098;D6RC60;A0A087WU10	Q9Y3C1;D6RIC3;A0A0C4DGU5;A0A087X2G6;Q9P0T8	Nucleolar protein 16	NOP16	30.29527	30.54812	30.62749	30.37161	30.54628	30.47759	0.025131861	0.078881578
Q9Y3C8	Q9Y3C8	Ubiquitin-fold modifier-conjugating enzyme 1	UFC1	25.47982	25.27355	25.62659	25.58153	25.8924	25.8919	-0.328622182	1.060501768
Q9Y3D8;A0A087WVD7;D6RDH4;A0A087WY94	Q9Y3D8;A0A087WVD7;D6RDH4	Adenylate kinase isoenzyme 6	AK6;TAF9	25.17295	23.95793	24.59241	21.71473	24.78352	24.81978	0.801752726	0.299496181
Q9Y3F4;B0AZV0;H0YH33	Q9Y3F4;B0AZV0	Serine-threonine kinase receptor-associated protein	STRAP	29.47676	29.38307	29.21863	29.1746	29.32603	29.06144	0.17213122	0.733454497
Q9Y3I0;B4DNG5;B4DXF1	Q9Y3I0	tRNA-splicing ligase RtcB homolog	RTCB	29.85662	29.98454	29.85454	30.00384	30.16878	30.01398	-0.163631439	1.122849457
Q9Y3T1;E9PJF5;H0YCF7;G5E9I4;Q9HCU9;E9PPD1	Q9Y3T1;E9PJF5;H0YCF7;G5E9I4;Q9HCU9;E9PPD1	Breast cancer metastasis-suppressor 1	DKFZp564A063;BRMS1	26.45764	26.15989	26.41733	26.35928	26.28102	26.35481	0.013249715	0.046924568
Q9Y3T9	Q9Y3T9	Nucleolar complex protein 2 homolog	NOC2L	31.99742	31.84566	31.99826	32.0456	31.86614	32.03963	-0.036680857	0.179497416
Q9Y3U8;J3QSB5;J3KTD3	Q9Y3U8	60S ribosomal protein L36	RPL36	27.48085	27.40657	27.5534	27.79427	27.87373	27.83382	-0.35366567	2.736128662
Q9Y3Z3;Q59H15;A6NDZ3	Q9Y3Z3	Deoxynucleoside triphosphate triphosphohydrolase SAMHD1	SAMHD1	33.10192	33.1578	33.12201	32.91846	32.99616	32.86336	0.201249441	2.066086606
Q9Y446;E9PKC4;E9PRW6;E9PK71;E9PQ15;E9PJR7;H0YEY5	Q9Y446	Plakophilin-3	PKP3	27.92903	26.54807	27.50059	28.12957	26.9354	28.50998	-0.532418569	0.353807679
Q9Y450;A8K9E1;D9YZV0;B3KNB9;B7Z524;J3QT46;H0YDX7;B7Z1K2;E9PHZ9;H0YES5;Q9NSX9;E9PN23;E9PS53;E9PLR4;E9PMN1;G5E991;Q9P0A5	Q9Y450;A8K9E1;D9YZV0;B3KNB9;B7Z524;J3QT46;H0YDX7;B7Z1K2	HBS1-like protein	HBS1L	24.31112	24.83176	23.29558	24.31693	24.8511	23.10307	0.05578804	0.027282432
Q9Y467;B4DSV2;A0A0B4J2F7	Q9Y467;B4DSV2	Sal-like protein 2	SALL2	25.06571	22.67885	21.82205	25.04793	23.6904	22.49345	-0.555058161	0.172294062
Q9Y483;Q96G26;B4DZG1;B4DZ69;Q7Z534	Q9Y483;Q96G26;B4DZG1	Metal-response element-binding transcription factor 2	MTF2	27.84044	27.50975	27.65765	27.55757	27.30504	27.54488	0.200117111	0.726696728
Q9Y4B4;H0Y760;B3KV54;B4E3V6;B3KN64	Q9Y4B4;H0Y760;B3KV54;B4E3V6	Helicase ARIP4	RAD54L2	28.02892	27.87244	27.8705	27.94352	27.76598	27.78338	0.092992147	0.5311537
Q9Y4B6;B3KN11	Q9Y4B6	Protein VPRBP	VPRBP	27.3339	27.35834	27.33407	27.12554	27.32337	27.28771	0.096561432	0.718972606
Q9Y4C8;H0YIL2	Q9Y4C8	Probable RNA-binding protein 19	RBM19	29.44786	29.1619	29.37312	29.37927	29.13514	29.46692	0.000517527	0.001287782
Q9Y4E5;Q4KMR5;E9PH99;Q96JY2;D6RIA1	Q9Y4E5;Q4KMR5;E9PH99	Zinc finger protein 451	ZNF451	27.88198	27.71686	27.68892	27.65075	27.6432	27.64691	0.115631739	0.894431495
Q9Y4E8;H0YI31;F8VZG8;F8W0H4;Q2NL66;F8VVY7;B4DN46;B7Z3J0;H0YHM4	Q9Y4E8	Ubiquitin carboxyl-terminal hydrolase 15	USP15	25.84194	25.73407	25.71479	25.84957	25.93654	25.93706	-0.144123077	1.370737996
Q9Y4G6;A0A1B0GVU7;G1UI21;A0A1C7CYV7;H0YMT1;H0YN01;B4DGF3	Q9Y4G6;A0A1B0GVU7;G1UI21;A0A1C7CYV7;H0YMT1	Talin-2	TLN2	27.89001	27.68813	27.65191	28.25498	28.12129	28.16567	-0.437299728	2.190439484
Q9Y4L1;B3KXH0;A0A087X054;B7Z2N4;B7Z766;E9PJ21;K7EQK2;Q6IN67;A0A087WWI4;Q05D91;B7Z602;A0A024R3G0;J3KTF1;J3QL06;B7Z4E6;J3QLE9;J3QQH7;Q9BST8;A0A087WW13;Q68D25;A0A087X214	Q9Y4L1;B3KXH0;A0A087X054;B7Z2N4;B7Z766;E9PJ21;K7EQK2;Q6IN67;A0A087WWI4;Q05D91;B7Z602	Hypoxia up-regulated protein 1	HYOU1	29.18341	29.29507	29.07352	29.52457	29.81055	29.27315	-0.352092107	0.98296688
Q9Y4R8;B4DFV7;H3BRS3;B4DXS2;B3KMG2;H3BU45	Q9Y4R8;B4DFV7;H3BRS3;B4DXS2	Telomere length regulation protein TEL2 homolog	TELO2	24.44538	24.95885	24.56058	24.33715	24.81029	24.8307	-0.004445394	0.006511224
Q9Y4W2;B3KUJ7;B7Z381;B3KNR6	Q9Y4W2	Ribosomal biogenesis protein LAS1L	LAS1L	30.12164	30.19296	30.26539	30.0747	30.13161	30.28118	0.030834834	0.155362723
Q9Y4X5;Q59FM8;H3BNB9;A0A087WT96;H3BSK4	Q9Y4X5;Q59FM8	E3 ubiquitin-protein ligase ARIH1	ARIH1	26.23522	26.54032	26.69352	26.68097	26.74124	26.9038	-0.285649618	0.885896445
Q9Y508;A0A096LNV3;A0A096LP02;B4DLW5;H0UI65;A0A096LNT1;A0A096LNN8;A0A096LPF9	Q9Y508;A0A096LNV3;A0A096LP02;B4DLW5;H0UI65	E3 ubiquitin-protein ligase RNF114	RNF114;ZNF313	26.63796	26.47802	26.69166	26.72793	26.77291	26.85887	-0.184028625	1.157205881
Q9Y512;B4DN54;B3KUE6	Q9Y512	Sorting and assembly machinery component 50 homolog	SAMM50	23.50373	23.36813	23.66405	23.49351	23.88837	23.37372	-0.073225021	0.154268354
Q9Y5B0;A0A0A0MR03;K7EJD2;A0A0J9YWB6;A0A0J9YWJ4;K7EPW4	Q9Y5B0;A0A0A0MR03;K7EJD2;A0A0J9YWB6;A0A0J9YWJ4	RNA polymerase II subunit A C-terminal domain phosphatase	CTDP1	26.98305	27.03528	27.28374	27.10609	27.02359	27.07816	0.031408946	0.119394809
Q9Y5B6;B3KSC0;B3KY25;Q8N2J1;Q8N6E6;Q9NZD7;Q5XGA1	Q9Y5B6;B3KSC0;B3KY25	PAX3- and PAX7-binding protein 1	PAXBP1	29.31743	29.12593	29.3403	29.26228	29.11956	29.45156	-0.016581217	0.048264379
Q9Y5B9;Q0VGA3;G3V5A4;G3V401;G3V2X0	Q9Y5B9	FACT complex subunit SPT16	SUPT16H	33.07407	32.95671	33.09896	32.87364	32.80772	32.945	0.167793274	1.328349194
Q9Y5J1;B2RAX6;J3KSR7;J3QR85;J3QRG0;F6VJE8;J3QLD6	Q9Y5J1;B2RAX6	U3 small nucleolar RNA-associated protein 18 homolog	UTP18	30.39754	30.29329	30.24547	30.28461	30.14977	30.07826	0.141223272	0.872548788
Q9Y5K6	Q9Y5K6	CD2-associated protein	CD2AP	26.6599	27.00217	26.77442	26.92354	27.1946	26.52999	-0.070549647	0.118041251
Q9Y5L4;K7EIT2	Q9Y5L4;K7EIT2	Mitochondrial import inner membrane translocase subunit Tim13	TIMM13	23.73862	23.75379	23.70567	23.94011	24.06242	23.75185	-0.185434977	0.949002376
Q9Y5Q8;Q5T7U1;H7BY84;B7Z1V3;Q5T7U4;Q5T7U0;Q9NXK9;H0Y5D2	Q9Y5Q8;Q5T7U1;H7BY84;B7Z1V3	General transcription factor 3C polypeptide 5	GTF3C5	29.84134	29.74713	29.84317	29.76058	29.76569	29.78415	0.040407817	0.550074665
Q9Y5Q9;H7C0C0;H7C143;F8WC64;H7BZV8;H0YFI7	Q9Y5Q9	General transcription factor 3C polypeptide 3	GTF3C3	29.78849	29.80443	29.77271	29.68519	29.60475	29.77493	0.100254695	0.937740518
Q9Y5S2;A0A024R6N2;H0YLY0;Q86XZ8;Q86TR8;A0A0U1RRC3;B4DM55;E5KR07;E5KR05;B4DZE2;X5D8Z6;M0R333;X5DNJ6;I6L989;Q09013;Q59FU6;E5KR06	Q9Y5S2;A0A024R6N2	Serine/threonine-protein kinase MRCK beta;Non-specific serine/threonine protein kinase	CDC42BPB	24.8986	24.52492	23.7083	24.92243	24.58864	24.76583	-0.381689707	0.450931378
Q9Y5S9;A0A023T787;A0A0J9YW13	Q9Y5S9;A0A023T787;A0A0J9YW13	RNA-binding protein 8A	RBM8A;RBM8	31.12639	31.04511	31.03977	30.99145	30.84984	31.29554	0.024812698	0.064217425
Q9Y5X3;Q53FH8;Q6P5V6;B7Z476;Q5QPE5;Q5QPE4;A0A087WUY5;U3KQL0;U3KQP5;A0A0S2Z5F1	Q9Y5X3;Q53FH8;Q6P5V6;B7Z476;Q5QPE5;Q5QPE4	Sorting nexin-5	SNX5	26.63561	26.83232	26.52361	26.5204	26.83437	26.46614	0.056873322	0.144657095
Q9Y618;A0A024RBS3;C9JFD3;C9J0Q5;A0A024RBU9;C9JE98;C9J7T7;C9JQE8;C9J330;Q9BT61;H0YGK8;H7C1Y3;H7C1J7;H7C184;C9JNV9;H7C0P3;H7BZU2	Q9Y618;A0A024RBS3;C9JFD3;C9J0Q5;A0A024RBU9;C9JE98;C9J7T7;C9JQE8	Nuclear receptor corepressor 2	NCOR2	28.99394	28.87575	29.08159	29.00689	28.87842	29.00729	0.019564946	0.095204898
Q9Y620;A8K322;A0A087X0H2;Q9UF71;E5RI14;E5RHN9;E5RJF7	Q9Y620;A8K322;A0A087X0H2;Q9UF71	DNA repair and recombination protein RAD54B	RAD54B;DKFZp434J1672	25.37908	25.70838	25.66194	25.56851	25.36389	25.36219	0.151603063	0.541671412
Q9Y657;A0A024R297;A0A1W2PR54	Q9Y657;A0A024R297	Spindlin-1	SPIN1;SPIN	29.7446	29.59642	29.47979	29.59523	29.41838	29.69783	0.036455154	0.118608375
Q9Y678;Q8WUI6;B3KW21;H0Y8X7;D6RG17;H0Y8G2	Q9Y678;Q8WUI6;B3KW21	Coatomer subunit gamma-1	COPG1;COPG	27.69896	27.71614	27.36286	27.74823	28.27275	27.73776	-0.326931636	0.708216072
Q9Y6A4;B4DN94;H3BPA3	Q9Y6A4;B4DN94	Cilia- and flagella-associated protein 20	CFAP20	26.15948	26.54595	26.26678	22.43603	25.81147	26.26714	1.485860189	0.540528735
Q9Y6A9;C9JBL1;X6R2S6	Q9Y6A9;C9JBL1;X6R2S6	Signal peptidase complex subunit 1	SPCS1	25.43141	25.43224	25.20922	25.59554	25.64664	25.14149	-0.103597005	0.229512919
Q9Y6D9;A4D218;C9JTA2;C9K086;C9JP81;C9JPS1;C9JIR0;C9JJ38;C9JX80;C9JKI7;C9J9H5	Q9Y6D9;A4D218	Mitotic spindle assembly checkpoint protein MAD1	MAD1L1	29.86573	29.77922	29.9407	29.86925	29.63069	29.86197	0.07458051	0.337915411
Q9Y6G0;A0A1W2PP04;Q9Y388;Q05DU0;Q0VGM7;Q5JY83	Q9Y6G0;A0A1W2PP04;Q9Y388;Q05DU0;Q0VGM7	"RNA-binding motif protein, X-linked 2"	RBMX2	25.76464	25.55555	25.52654	25.70145	25.48548	26.24786	-0.196022034	0.339062793
Q9Y6G9;Q6MZE7;B3KM42;E9PHI6;B4DDM4;C9JGM7;C9JLW1	Q9Y6G9;Q6MZE7;B3KM42;E9PHI6;B4DDM4	Cytoplasmic dynein 1 light intermediate chain 1	DYNC1LI1;DKFZp686A1525	26.29099	26.38658	26.04714	26.3573	26.83388	26.43146	-0.299310048	0.768793447
Q9Y6K1;F8WE91;Q59HC6	Q9Y6K1;F8WE91;Q59HC6	DNA (cytosine-5)-methyltransferase 3A	DNMT3A	31.05006	30.92741	30.99584	30.70899	30.70644	31.06117	0.165567398	0.602638486
Q9Y6M1;F8W930;B4DKT5	Q9Y6M1;F8W930;B4DKT5	Insulin-like growth factor 2 mRNA-binding protein 2	IGF2BP2	27.38993	27.68157	27.55881	27.80391	27.7898	27.47468	-0.146021525	0.461274093
Q9Y6R9;M0QYL5;M0QY15	Q9Y6R9;M0QYL5	Coiled-coil domain-containing protein 61	CCDC61	24.51274	23.7191	23.82309	24.32759	23.44038	24.74663	-0.153223674	0.122013902
Q9Y6V7;A8K7A1;Q9NVY6;Q69YV6;M0R1S3;M0QZC0;M0R0K1	Q9Y6V7;A8K7A1	Probable ATP-dependent RNA helicase DDX49	DDX49	29.32901	29.0503	29.36678	29.41276	29.2754	29.41836	-0.12014389	0.472506153
Q9Y6X3;Q9Y4B3;V9GYS3;V9GZ52	Q9Y6X3;Q9Y4B3	MAU2 chromatid cohesion factor homolog	MAU2	26.66479	26.43708	26.73312	26.62255	26.67963	26.88437	-0.117186228	0.416804457
Q9Y6X4;D6RB01;D6RC41;D6R953	Q9Y6X4;D6RB01	Soluble lamin-associated protein of 75 kDa	FAM169A	28.41256	28.0775	28.20233	28.23252	27.92224	28.22807	0.103189468	0.294935529
Q9Y6X9;H7C1V1;H7C3M1;Q5JB50	Q9Y6X9	MORC family CW-type zinc finger protein 2	MORC2	29.24654	28.91439	29.12738	29.08314	28.92635	29.1761	0.034240723	0.101288476
R4GMR5;V9HW09;P48556;K7EJC1;K7EJR3;Q5U0B3;B4E2Y4;K7ERW6	R4GMR5;V9HW09;P48556;K7EJC1;K7EJR3;Q5U0B3;B4E2Y4	26S proteasome non-ATPase regulatory subunit 8	PSMD8;HEL-S-91n	25.24169	25.78741	25.39839	26.03126	26.2128	26.14849	-0.655021667	1.732709107
R4GMT0;P61163;B4DM97;A0A1B0GVS3;B4DXP9;B4DMT4	R4GMT0;P61163;B4DM97;A0A1B0GVS3;B4DXP9;B4DMT4	Alpha-centractin	ACTR1A	26.51863	27.25286	26.69604	26.44405	27.0451	26.15584	0.274183273	0.329137958
R4GMX3;R4GMW6;H0Y6Z9;B3KY73;P35226;R4GN54;H0Y4W0;Q6IB93;Q5U0M5;Q5T8Z4;Q5T8Z2;R4GN06;Q5T8Z1;B7Z2U1	R4GMX3;R4GMW6;H0Y6Z9		COMMD3-BMI1;COMMD3	25.90857	25.76428	25.80109	25.3672	25.64337	25.5225	0.31362915	1.584255998
R4GNH3;A8K781;E9PN50	R4GNH3;A8K781;E9PN50		PSMC3	29.08899	29.10234	28.85635	29.04383	29.35102	28.85709	-0.068084717	0.154621397
R4GNJ5;A0A0C4DGT6;Q96AP0;B4DVI0	R4GNJ5;A0A0C4DGT6;Q96AP0	Adrenocortical dysplasia protein homolog	ACD	23.79313	23.84632	23.86872	24.23338	23.88744	24.02013	-0.210924149	0.956545719
R4IXY3;F6WH68;Q9NZ71;D6RA96;X6RBZ7;A0A0C4DGC7;Q6ZNJ0;X6R5I7	R4IXY3;F6WH68;Q9NZ71;D6RA96	Regulator of telomere elongation helicase 1	RTEL1;RTEL1-TNFRSF6B	25.08294	25.0912	25.46348	25.48928	25.16672	25.05333	-0.023905436	0.045099932
S4R347;Q5T0N5;A0A075B6Q2;B4DSI7;B4DSW1;B4DKY5;B7Z9L6	S4R347;Q5T0N5;A0A075B6Q2;B4DSI7;B4DSW1	Formin-binding protein 1-like	FNBP1L	26.24264	26.66017	26.45395	26.56411	26.9597	26.71568	-0.294242859	0.816997631
S4R371;P05413;S4R3A2;Q6IBD7	S4R371;P05413;S4R3A2;Q6IBD7	"Fatty acid-binding protein, heart"	FABP3	27.45442	27.39141	27.35783	27.19075	27.49777	27.40316	0.03732872	0.145894392
S4R3H4;E7EQT4;Q9UKV3;B4DQZ7;Q69YJ6;G3V3B0;G3V3T3;A0A087WYN3	S4R3H4;E7EQT4;Q9UKV3;B4DQZ7;Q69YJ6	Apoptotic chromatin condensation inducer in the nucleus	ACIN1;DKFZp667N107	32.43308	32.14029	32.41558	32.33271	32.06965	32.28193	0.101554871	0.337049323
S4R3N1	S4R3N1		HSPE1-MOB4	23.80164	24.27618	24.14453	24.19854	24.2074	21.97262	0.614596049	0.335083158
S5FMB0;Q8WUB8;S5FQ49;S5FZ81;B4DK20	S5FMB0;Q8WUB8;S5FQ49;S5FZ81	PHD finger protein 10	PHF10	26.07682	25.72226	26.06297	26.02695	26.04473	26.50373	-0.237782796	0.539975241
U3KQC1;Q9BV38;A0A0A0MQU0;K7EIR0;K7EML4;A0A087X237;K7EKX5;U3KQK3	U3KQC1;Q9BV38;A0A0A0MQU0;K7EIR0	WD repeat-containing protein 18	WDR18	29.49996	29.60118	29.421	29.3486	29.62603	29.37314	0.058120728	0.2202216
V9GYN7;J3KPS0;Q9NXW2;Q659G2;V9GY70	V9GYN7;J3KPS0;Q9NXW2;Q659G2;V9GY70	DnaJ homolog subfamily B member 12	DNAJB12;DKFZp586B2023	23.22618	23.80686	23.54486	23.46164	23.69689	23.27711	0.047419866	0.0808027
V9GYT7	V9GYT7		PSIP1	26.44364	26.00462	26.29177	26.14814	26.02865	26.40477	0.052822113	0.112685632
V9GZ56;Q9Y4Z0;U3KQS7;U3KQK1;M0QXB0	V9GZ56;Q9Y4Z0;U3KQS7;U3KQK1	U6 snRNA-associated Sm-like protein LSm4	LSM4	29.013	28.22481	28.48884	28.47665	28.60693	28.40799	0.078360875	0.119576892
V9HVY5;Q9NSC2;B4DHH6;H3BSM9;Q14CE9;H3BQ32	V9HVY5;Q9NSC2;B4DHH6;H3BSM9	Sal-like protein 1	HEL-S-89;SALL1	21.14582	22.91015	23.15446	22.78189	23.03937	23.07521	-0.562012355	0.367436634
V9HVZ4;P04406;E7EUT5;Q2TSD0;Q0QET7;A4UCT1;B4DRV9;Q16768;A0A0K0K1K1;O14556	V9HVZ4;P04406;E7EUT5;Q2TSD0;Q0QET7;A4UCT1;B4DRV9	Glyceraldehyde-3-phosphate dehydrogenase	HEL-S-162eP;GAPDH	30.89374	31.08721	30.49362	31.03006	31.20105	30.92437	-0.226967494	0.517606731
V9HW00;P48729;B4E1D9;Q05DL3;Q6PJ06;H0Y9X2;U3KQK7;Q8N752;U3KPX3;E5RG27;D6RGE5;U3KQ83	V9HW00;P48729;B4E1D9;Q05DL3;Q6PJ06	Casein kinase I isoform alpha	HEL-S-77p;CSNK1A1	27.30034	27.09204	27.35389	27.71286	27.51179	27.40617	-0.294850032	1.152672316
V9HW04;P62140;B4DJ75;B7ZB67;E7ETD8;B4E163;C9JP48;C9J9S3	V9HW04;P62140;B4DJ75;B7ZB67;E7ETD8;B4E163	Serine/threonine-protein phosphatase;Serine/threonine-protein phosphatase PP1-beta catalytic subunit	HEL-S-80p;PPP1CB	28.21882	27.76123	27.92671	27.95809	27.97552	28.05915	-0.028668722	0.073211167
V9HW12;P32119;B4DF70;A6NIW5;A0A024R7F2	V9HW12;P32119;B4DF70;A6NIW5	Peroxiredoxin-2	HEL-S-2a;PRDX2	29.32717	29.35397	28.66133	29.23512	29.08456	29.39679	-0.124669393	0.196497583
V9HW21;P00918;A0A0K0K1L1;E5RID5;E5RK37	V9HW21;P00918;A0A0K0K1L1	Carbonic anhydrase 2	HEL-76;CA2	25.36543	26.0273	25.52821	25.47414	25.96737	24.82992	0.216503779	0.219143489
V9HW26;P25705;K7ERX7;K7EK77;B4DGW3;K7EJP1;K7EQH4;K7ENJ4;K7ESA0	V9HW26;P25705;K7ERX7;K7EK77	"ATP synthase subunit alpha;ATP synthase subunit alpha, mitochondrial"	HEL-S-123m;ATP5A1	27.30626	27.37584	27.29404	28.73111	28.60618	28.26861	-1.209922155	3.000649239
V9HW29;P33176;D3DRX6;B4DS27	V9HW29;P33176;D3DRX6	Kinesin-like protein;Kinesin-1 heavy chain	HEL-S-61;KIF5B	28.43448	28.33692	28.29391	28.18754	28.40312	28.29395	0.060232162	0.331524975
V9HW35;P30044	V9HW35;P30044	"Peroxiredoxin-5, mitochondrial"	HEL-S-55;PRDX5	28.23827	28.28621	28.09753	28.17288	28.31432	28.29478	-0.053325017	0.301670398
V9HW38;P28838;B4DQG5;H0Y9Q1;H0Y983	V9HW38;P28838;B4DQG5;H0Y9Q1	Cytosol aminopeptidase	HEL-S-106;LAP3	25.41319	25.82982	25.5381	25.76567	25.97786	25.75481	-0.239076614	0.768610947
V9HW41;P61088;F8VQQ8;F8VSD4;F8VV71;Q5JXB2;F8VZ29	V9HW41;P61088;F8VQQ8;F8VSD4;F8VV71;Q5JXB2	Ubiquitin-conjugating enzyme E2 N;Putative ubiquitin-conjugating enzyme E2 N-like	HEL-S-71;UBE2N;UBE2NL	27.71555	27.90575	27.50922	27.66729	27.8028	27.84506	-0.061539332	0.18581218
V9HW43;P04792;B4DL87;F8WE04;C9J3N8	V9HW43;P04792;B4DL87	Heat shock protein beta-1	HEL-S-102;HSPB1	29.81548	29.70402	29.5862	29.85754	30.15509	30.15219	-0.353038788	1.385941128
V9HW45;Q53FP0;Q9NVS9	V9HW45;Q53FP0;Q9NVS9	Pyridoxine-5-phosphate oxidase	HEL-S-302;PNPO	22.81	22.71498	22.85335	23.24976	23.30911	23.45689	-0.545806885	2.746605118
V9HW51;B2R960;O43396;Q59G46;K7ER96;K7EML9;B3KT45;K7EPB7;K7EME7;K7EKG2	V9HW51;B2R960;O43396;Q59G46;K7ER96	Thioredoxin-like protein 1	HEL-S-114;TXNL1	28.89264	28.9268	28.99639	28.67105	28.95994	29.03522	0.049872716	0.162929743
V9HW56;P67936;B4DVY2;B4DTB1;K7ENT6;K7ERG3;K7EMU5;K7EPV9;K7EP68;K7EPB9	V9HW56;P67936;B4DVY2;B4DTB1;K7ENT6	Tropomyosin alpha-4 chain	HEL-S-108;TPM4	27.28171	27.34748	26.9862	27.33048	27.47985	27.31086	-0.168600718	0.614150923
V9HW58;Q13561;A8K8J9;B3KTX4;Q53H88;H0YI98;F8W1I6;F8VW18;F8VX93;H0YHL1;F8VRV7	V9HW58;Q13561;A8K8J9;B3KTX4;Q53H88;H0YI98;F8W1I6;F8VW18	Dynactin subunit 2	HEL-S-77;DCTN2	27.12741	27.22867	27.20555	27.18244	27.44134	27.13261	-0.064921697	0.256964579
V9HW59;Q6LES2;P09525;Q6P452;B4DE02;B4DDZ4;Q59FK3;Q6MZI0;B4E1S2	V9HW59;Q6LES2;P09525;Q6P452;B4DE02;B4DDZ4;Q59FK3	Annexin;Annexin A4	HEL-S-274;ANXA4	26.62031	26.16267	26.64678	26.43184	26.59078	26.18826	0.072957993	0.137553383
V9HW63;Q13162;H7C3T4;A6NG45;A6NJJ0	V9HW63;Q13162;H7C3T4	Peroxiredoxin-4	HEL-S-97n;PRDX4	28.3541	28.50953	28.25503	28.46084	28.7405	28.47042	-0.184370677	0.714995069
V9HW71;P30040;F8VY02;F8W1G0	V9HW71;P30040;F8VY02	Endoplasmic reticulum resident protein 29	HEL-S-107;ERP29	23.50789	24.31976	21.10944	24.81963	25.28634	24.34638	-1.838422775	0.853216383
V9HW72;A8K690;P31948;F5H783;F5GXD8;H0YGI8	V9HW72;A8K690;P31948	Stress-induced-phosphoprotein 1	HEL-S-94n;STIP1	30.94245	30.89077	30.77337	30.85505	30.9761	30.7714	0.001347224	0.005686382
V9HW80;P55072;Q96IF9;Q0IIN5;Q9NTC4;Q9HAP1;Q9HAP0;C9IZA5;C9JUP7	V9HW80;P55072;Q96IF9;Q0IIN5;Q9NTC4	Transitional endoplasmic reticulum ATPase	HEL-S-70;VCP;DKFZp434K0126	30.75764	30.58835	30.44303	30.53222	30.77038	30.34128	0.048378627	0.114131307
V9HW91;Q9NQR4;H7C579;B4DFB1;B7Z3F9;F8WF70	V9HW91;Q9NQR4;H7C579	Omega-amidase NIT2	HEL-S-8a;NIT2	26.90552	26.8649	26.6465	26.75583	26.96719	26.60442	0.029830933	0.079453779
V9HW92;O00151	V9HW92;O00151	PDZ and LIM domain protein 1	HEL-S-112;PDLIM1	30.36275	30.57082	30.52318	30.28989	30.47479	30.29253	0.133181254	0.690712328
V9HW95;Q15293;Q5J7V8;E9PP27	V9HW95;Q15293	Reticulocalbin-1	HEL-S-84;RCN1	26.50731	26.64733	26.21893	26.22293	26.94235	26.49977	-0.097162882	0.147879826
V9HW96;P78371;F5GWF6;F8VQ14;B7Z4R3;Q9H369	V9HW96;P78371;F5GWF6;F8VQ14;B7Z4R3	T-complex protein 1 subunit beta	HEL-S-100n;CCT2	30.28703	30.81978	30.25203	30.38987	30.79552	30.27598	-0.03417778	0.048395913
V9HW98;P62258;G9K389;G9K388;B4DJB0;B7ZA86;B4DJF2;I3L3T1;K7EIT4;K7EM20;I3L0W5;B3KT37	V9HW98;P62258;G9K389;G9K388;B4DJB0;B7ZA86	14-3-3 protein epsilon	HEL2;YWHAE;YWHAE/FAM22B fusion;YWHAE/FAM22A fusion	31.63374	31.57344	31.61092	31.55399	31.64001	31.46772	0.052129745	0.421386413
V9HWA6;P60981;F6RFD5;B7Z9M9	V9HWA6;P60981;F6RFD5;B7Z9M9	Destrin	HEL32;DSTN	27.8487	27.66526	27.27711	27.57917	27.88338	27.71221	-0.127894084	0.269229481
V9HWB7;P21399;Q59FI0;Q9HBB2;Q7Z2Y2	V9HWB7;P21399;Q59FI0;Q9HBB2	Aconitate hydratase;Cytoplasmic aconitate hydratase	HEL60;ACO1;IRP1	24.69296	25.11307	24.77651	25.23739	25.3377	24.13367	-0.042074839	0.035011021
V9HWB8;P14618;B4DNK4;Q8WUW7;Q9UKK4;Q9NYI7;Q9UK31	V9HWB8;P14618;B4DNK4;Q8WUW7	Pyruvate kinase;Pyruvate kinase PKM	HEL-S-30;PKM;PKM2	31.11663	31.1966	30.85534	30.91078	31.40563	30.88212	-0.009988149	0.016678336
V9HWB9;P00338;B4DJI1;F5GYU2;F5GXY2;F5GXH2;F5H5J4;F5H6W8;F5GZQ4;F5H8H6;F5GXC7;F5GWW2;F5GXU1	V9HWB9;P00338;B4DJI1;F5GYU2;F5GXY2	L-lactate dehydrogenase;L-lactate dehydrogenase A chain	HEL-S-133P;LDHA	28.80707	28.89516	28.23192	28.70174	28.98677	28.25975	-0.004701614	0.005193718
V9HWC0;P26038;Q6PJT4;B7Z4C7;V9GZ54	V9HWC0;P26038;Q6PJT4	Moesin	HEL70;MSN	28.56307	28.92054	28.3885	28.27702	28.99852	28.22426	0.124104818	0.157772332
