Accession	Description	Naive 1	Naive 2	Naive 3	Naive 4	Naive 5	Naive 6	Naive 7	Naive+PRC2i 1	Naive+PRC2i 2	Naive+PRC2i 3	Naive+PRC2i 4	Naive+PRC2i 5	Primed 1	Primed 2	Primed 3	Primed 4	Primed 5	Primed+PRC2i 1	Primed+PRC2i 2	Primed+PRC2i 3	Primed+PRC2i 4	Primed+PRC2i 5	Primed+PRC2i 6
RS3A_HUMAN	40S ribosomal protein S3a OS=Homo sapiens OX=9606 GN=RPS3A PE=1 SV=2	4731.958214	5473.715515	6962.221164	4083.73745	5126.121281	5217.259986	5438.581456	3658.582925	5085.657157	5159.75672	2293.735873	5094.08678	6665.515368	3050.99981	4421.208134	5181.756026	4840.361943	2716.128409	4942.036522	4169.089084	3725.417702	4274.990803	6046.412023
RTRAF_HUMAN	"RNA transcription, translation and transport factor protein OS=Homo sapiens OX=9606 GN=RTRAF PE=1 SV=1"	537.5193032	518.586341	1017.002603	1023.129913	770.1000078	1333.660132	581.1914394	523.2011282	593.2352946	525.2529315	2450.808483	714.7593682	623.1959068	958.1043131	630.1734575	491.1595044	421.003917	274.3454865	463.9196868	644.9009905	801.7785899	468.5716705	708.4762221
PININ_HUMAN	Pinin OS=Homo sapiens OX=9606 GN=PNN PE=1 SV=5	1985.002243	3501.011507	3472.854545	2186.152192	2276.091157	2146.368369	2862.51378	2098.115275	2111.713158	3358.128287	1238.232764	2823.058136	2951.067929	3517.70657	1710.133543	4481.070748	2717.341138	1677.643865	2447.172064	2398.761346	1465.503438	2525.509822	2871.81
GANAB_HUMAN	Neutral alpha-glucosidase AB OS=Homo sapiens OX=9606 GN=GANAB PE=1 SV=3	151.1803992	386.860416	340.4722456	268.2852312	176.9297401	251.610107	303.9084024	156.0699684	199.1790918	127.7115677	274.4313651	166.0602289	586.8966238	429.5916687	136.5590589	298.1794067	217.6119636	129.6606882	183.7915949	472.0020284	165.4041676	516.6735477	590.6699593
LSM7_HUMAN	U6 snRNA-associated Sm-like protein LSm7 OS=Homo sapiens OX=9606 GN=LSM7 PE=1 SV=1	194.1463342	679.4086958	409.8065211	518.4306841	173.8937786	190.1322175	354.079994	382.7139992	216.1940913	451.9605083	107.1394311	464.8434067	480.4202937	454.3624335	328.3379129	383.5355138	280.3860003	94.37416917	232.3303542	352.4447589	30.69053525	369.5141984	461.1440451
RPC22_HUMAN	"Protein POLR1D, isoform 2 OS=Homo sapiens OX=9606 GN=POLR1D PE=1 SV=1"	44.08568535	362.1156336	215.733746	586.1090621	588.7664195	862.420057	303.1093204	138.6797643	118.3379568	175.0430717	435.3707456	156.6579049	305.9273013	286.116907	158.4458904	327.6807434	360.3690676	228.7142273	118.610811	201.8782418	147.631143	281.9929549	197.4642557
YBOX3_HUMAN	Y-box-binding protein 3 OS=Homo sapiens OX=9606 GN=YBX3 PE=1 SV=4	573.4071148	308.6941749	886.4215908	338.1876634	847.0061359	1047.064642	381.4493782	301.5108048	624.69991	1138.589064	427.9028012	606.3999118	720.5698377	258.3344038	400.30805	939.9606944	639.3963654	357.5914575	565.898409	330.5302194	505.2237314	152.4149597	440.5612781
CHMP5_HUMAN	Charged multivesicular body protein 5 OS=Homo sapiens OX=9606 GN=CHMP5 PE=1 SV=1	594.643089	506.5947569	376.829366	541.5813492	618.7648484	636.8412167	455.8383008	550.53953	718.1707802	345.1971496	185.7879243	524.2759958	573.8547259	249.5328067	669.4875223	173.5671759	336.8401499	464.7943966	538.0061235	426.5781627	426.4364345	367.3336501	441.872296
ACTG_HUMAN;ACTB_HUMAN;ACTA_HUMAN	"Actin, cytoplasmic 2 OS=Homo sapiens OX=9606 GN=ACTG1 PE=1 SV=1"	14263.05526	32857.43209	44665.49996	30353.13515	17692.28742	33059.49555	35483.86028	12300.54589	21169.99429	19166.34836	20745.71465	30433.52238	42113.33111	43928.49785	12860.2919	44188.04777	41232.3393	16793.32243	17168.35592	38865.88629	13619.59316	28956.79178	58814.56433
NOC2L_HUMAN	Nucleolar complex protein 2 homolog OS=Homo sapiens OX=9606 GN=NOC2L PE=1 SV=4	306.2741	399.1375889	583.4672547	452.6170043	28.63496353	464.965677	480.4432879	154.7344166	306.3226588	777.3912423	128.3295593	439.5795652	354.9880176	46.70181561	163.3187351	371.6288961	62.98110884	351.9598893	121.8381691	187.7009654	206.5694212	56.40646635	191.8524325
MPP8_HUMAN	M-phase phosphoprotein 8 OS=Homo sapiens OX=9606 GN=MPHOSPH8 PE=1 SV=2	314.2417686	395.8606059	397.2817588	303.0617572	190.5755993	65.55789351	317.2636371	302.0928992	303.3147394	660.5783061	281.8594991	391.9990098	204.2765127	319.5502192	231.8995712	592.8336282	189.8716703	194.0986723	251.3494928	235.5706291	199.4994463	251.6851746	268.7327675
WDR43_HUMAN	WD repeat-containing protein 43 OS=Homo sapiens OX=9606 GN=WDR43 PE=1 SV=3	102.1730757	221.9405666	325.0684992	157.6444428	156.8254158	9.367332361	216.7952938	140.1281414	241.5762492	0.108271969	6.449548975	165.3714659	287.2711202	25.93195975	62.18773903	0	1.78918743	0	117.5442789	161.278492	127.0938746	50.04299437	165.5997954
HNRPL_HUMAN	Heterogeneous nuclear ribonucleoprotein L OS=Homo sapiens OX=9606 GN=HNRNPL PE=1 SV=2	2002.319174	2164.276413	3102.212929	1600.536914	1780.601839	1514.156648	1827.253717	1163.098988	1326.422914	2414.453632	1064.610134	2437.936972	2329.822902	1011.288638	1523.64416	1809.067463	1297.586466	1562.725504	1278.045279	1735.174382	1725.590746	1365.726465	1741.546165
RS26L_HUMAN;RS26_HUMAN	Putative 40S ribosomal protein S26-like 1 OS=Homo sapiens OX=9606 GN=RPS26P11 PE=5 SV=1	2495.153233	1262.331352	3037.659421	2689.224232	358.4806171	1203.889811	256.6699953	620.4134308	1357.067026	364.345821	2278.838217	1969.119638	1924.215228	659.7280499	1692.223124	20.36134913	621.885658	2052.905962	1783.877347	1015.265458	2468.483534	963.1725614	1372.298522
SNR40_HUMAN	U5 small nuclear ribonucleoprotein 40 kDa protein OS=Homo sapiens OX=9606 GN=SNRNP40 PE=1 SV=1	762.3126741	1184.293139	1157.523508	837.3028979	646.3982024	1276.286218	1146.488523	547.0685252	626.1734754	1195.663566	924.6702635	857.6113406	1008.173003	1171.290446	553.6142138	1784.218665	1085.149324	886.4116647	875.8399816	741.9818307	594.6496449	868.6753752	1019.240876
DDX50_HUMAN	ATP-dependent RNA helicase DDX50 OS=Homo sapiens OX=9606 GN=DDX50 PE=1 SV=1	32.68994396	105.997606	64.20446493	65.75388819	67.3309318	118.5235527	83.96005728	33.27260502	35.70212644	66.61982977	88.33358897	58.57040023	71.50086431	69.45830601	28.77862639	47.80084854	40.11920356	31.36731361	68.74178105	80.69009588	41.1802634	64.19586341	84.45868113
H2A2B_HUMAN	Histone H2A type 2-B OS=Homo sapiens OX=9606 GN=HIST2H2AB PE=1 SV=3	36869.0208	27263.87484	26982.2072	27141.26211	36401.48372	29568.59592	31375.79191	35000.67508	41010.40581	42042.41471	16743.23337	27511.52545	36488.62481	25495.79356	25255.59454	29124.02194	28146.97531	27401.85101	23377.75047	27670.75873	29392.56843	26341.36642	19210.80766
GBB1_HUMAN	Guanine nucleotide-binding protein G(I)/G(S)/G(T) subunit beta-1 OS=Homo sapiens OX=9606 GN=GNB1 PE=1 SV=3	438.3184093	849.6126463	1313.864739	957.0910198	923.4337501	1534.571219	1405.729753	662.0033409	599.5093732	563.3462925	1061.697885	828.9515152	1375.276651	1042.484429	427.3547071	304.9096554	319.8000289	227.5144099	581.3105055	1198.372974	879.1048645	664.3685535	1713.325845
ROA2_HUMAN	Heterogeneous nuclear ribonucleoproteins A2/B1 OS=Homo sapiens OX=9606 GN=HNRNPA2B1 PE=1 SV=2	1311.401136	1069.018976	1828.050522	1019.201824	1444.080111	1718.386394	1200.205634	485.85469	919.6289692	2371.993918	815.5463741	1451.999324	1951.162057	1073.509689	899.7629713	2502.210936	1999.40424	1195.67346	676.2872663	1041.945446	1583.585726	758.1106138	1925.681138
RS8_HUMAN	40S ribosomal protein S8 OS=Homo sapiens OX=9606 GN=RPS8 PE=1 SV=2	17101.54306	13226.1732	13618.157	10969.43086	13618.46514	12320.01575	11657.9214	9866.173943	13129.75602	14332.78747	11306.78127	12913.59216	10321.13922	14446.73816	11187.01526	13937.8549	12830.04032	8891.14614	15037.3361	8209.151088	9984.876331	14579.40403	11478.8857
WDR18_HUMAN	WD repeat-containing protein 18 OS=Homo sapiens OX=9606 GN=WDR18 PE=1 SV=2	406.8986684	456.5530472	519.1873473	389.3451723	488.2023218	257.7502856	160.8273768	357.5444466	424.6777746	788.5293409	432.9578416	365.8378136	337.7819015	0	274.7974852	630.823798	262.6518312	259.6600131	367.4701187	345.7860616	276.5263918	0	297.9608686
DDX1_HUMAN	ATP-dependent RNA helicase DDX1 OS=Homo sapiens OX=9606 GN=DDX1 PE=1 SV=2	5.603402745	68.64805689	111.4138858	82.89193274	96.26197226	343.1797816	163.0532157	21.43711783	27.57049671	68.6257301	28.94987146	96.94102517	98.33587941	41.24939585	38.27287255	103.3356446	24.39436842	16.03364242	74.27833852	29.09565711	25.26445353	35.57807469	73.77629318
SAS10_HUMAN	Something about silencing protein 10 OS=Homo sapiens OX=9606 GN=UTP3 PE=1 SV=1	335.7923447	517.4151668	349.3421715	389.5021588	238.6030046	172.61581	483.4333472	391.0403532	294.9719059	584.5266658	271.797725	342.0563456	548.9089863	314.9265583	133.1548774	506.757075	326.3482324	263.8060329	267.1159815	280.6184783	238.8530626	271.7563938	218.560296
2AAA_HUMAN	Serine/threonine-protein phosphatase 2A 65 kDa regulatory subunit A alpha isoform OS=Homo sapiens OX=9606 GN=PPP2R1A PE=1 SV=4	9.57195647	3.941115056	20.72534427	11.59299238	1.866958255	19.28913156	18.06594242	6.164668414	8.113423682	0	6.301329941	10.94379901	24.94106747	23.33186212	8.759198663	3.32065664	16.02094269	0	3.852872681	15.06946702	2.523152846	8.09522412	31.81419684
ACTBL_HUMAN	Beta-actin-like protein 2 OS=Homo sapiens OX=9606 GN=ACTBL2 PE=1 SV=2	6.23584856	22.24325376	61.7983451	27.88518046	15.17063119	27.52560636	36.93304333	42.91985937	155.91133	244.7150759	18.15975307	17.76866609	1343.781767	43.10958793	8.857805112	399.6244678	30.07926524	3.581729616	12.8602034	173.0800287	227.3010855	31.56181054	69.51663969
MFR1L_HUMAN	Mitochondrial fission regulator 1-like OS=Homo sapiens OX=9606 GN=MTFR1L PE=1 SV=2	43.60110409	214.8623511	111.8063695	105.7328678	63.00867651	73.35606534	174.1936712	52.31748056	76.85727372	146.8906057	73.82125804	102.3585327	159.2564946	195.0454788	55.10144512	278.0727356	114.29054	95.12287536	75.14694341	88.54918527	71.68223657	153.1332688	148.3398298
CTND1_HUMAN	Catenin delta-1 OS=Homo sapiens OX=9606 GN=CTNND1 PE=1 SV=1	265.545964	644.9929413	487.7216883	431.3626352	442.5669481	762.4319099	618.0403356	356.7969817	290.2398594	442.1177777	531.4794841	452.3963648	764.5916207	501.3769355	408.1056126	496.3953783	523.3429169	376.8367786	368.2312547	565.8994295	461.9825443	393.7106736	597.5301424
SERA_HUMAN	D-3-phosphoglycerate dehydrogenase OS=Homo sapiens OX=9606 GN=PHGDH PE=1 SV=4	16.5848572	0	49.70507819	17.60525956	62.71512147	51.44073864	16.59161676	32.90255609	29.60494515	0	44.42981561	42.33253165	192.1091097	103.1311318	87.41386064	12.7767809	106.8937528	0	32.20159827	59.02802671	68.82205102	33.70696636	126.46822
SCFD1_HUMAN	Sec1 family domain-containing protein 1 OS=Homo sapiens OX=9606 GN=SCFD1 PE=1 SV=4	159.7044487	240.8472834	323.7673343	275.6694431	243.6940023	342.6955128	282.0613469	240.0854015	291.7550313	223.7436701	48.35033178	264.9583432	277.8465198	257.2963035	147.8343383	141.4118453	163.8132202	147.5963056	222.8241334	205.5091724	248.4919834	203.9757619	246.4435081
NDUB1_HUMAN	NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 1 OS=Homo sapiens OX=9606 GN=NDUFB1 PE=1 SV=1	0	0	0	0	0	0	0	0	0	0	569.5620516	0	0	39.08387004	0	0	0	0	0	0	0	0	0
SP16H_HUMAN	FACT complex subunit SPT16 OS=Homo sapiens OX=9606 GN=SUPT16H PE=1 SV=1	132.1631924	185.9023533	226.3053432	44.45533311	0	29.04772456	157.429288	41.84923667	123.0598997	318.8092785	87.87290408	312.7511218	165.7051356	196.4303304	72.0608453	209.5448348	98.69024286	115.8885346	180.9495302	72.17019208	87.74446199	73.16109532	205.9422737
UVRB_MYCPE	UvrABC system protein B OS=Mycoplasma penetrans (strain HF-2) OX=272633 GN=uvrB PE=3 SV=1	22735.3583	16150.46275	14832.12843	14977.52665	11887.85014	22663.15001	21582.25784	35612.97933	51340.64953	46541.09613	7027.88234	17108.80725	43585.85126	18846.36169	14676.50201	46518.85362	23340.47037	27826.58194	34562.79096	29977.49613	63315.7691	24134.34283	9697.579941
PFD6_HUMAN	Prefoldin subunit 6 OS=Homo sapiens OX=9606 GN=PFDN6 PE=1 SV=1	227.9326645	193.5567025	190.8663175	254.0867282	117.8951951	162.4631654	85.33001045	143.5477316	214.1805101	43.93362004	478.8707284	175.5146477	197.7816003	247.3566139	238.271264	234.1772278	354.7484184	157.1889848	160.0288098	157.3051604	215.1387709	335.9416787	244.0828892
RS30_HUMAN	40S ribosomal protein S30 OS=Homo sapiens OX=9606 GN=FAU PE=1 SV=1	6150.152217	3928.187415	4842.024518	6988.649876	5767.616288	11626.25667	4072.911423	4165.846925	4857.340665	3972.579417	4430.846056	5546.888148	4748.144237	4117.658592	5459.028794	7405.097925	3054.483352	4918.596291	5327.979544	4015.993587	6360.125396	4751.785878	5327.298613
NFYA_HUMAN	Nuclear transcription factor Y subunit alpha OS=Homo sapiens OX=9606 GN=NFYA PE=1 SV=2	913.8235503	882.2576288	715.4765217	823.1837541	687.2674972	772.7817105	706.5850399	531.835683	959.6316801	941.7450096	684.1388794	901.2786558	401.2954951	656.6639372	616.7336112	1213.346769	635.052726	732.9288975	694.677777	663.3899848	588.1325366	633.965389	765.6576345
API5_HUMAN	Apoptosis inhibitor 5 OS=Homo sapiens OX=9606 GN=API5 PE=1 SV=3	313.174519	534.5545305	551.8770323	608.2193745	621.9813945	846.973067	588.2199729	427.900053	554.0055132	792.5627591	434.9456778	446.6844996	560.4274474	644.3902101	244.0685968	826.5890712	572.1785193	304.8168997	383.2384089	437.649809	492.3503516	564.5589104	420.8477343
RS10_HUMAN	40S ribosomal protein S10 OS=Homo sapiens OX=9606 GN=RPS10 PE=1 SV=1	1431.953091	1828.171786	2606.799344	2198.489023	2139.465807	3100.039552	1762.722875	1336.142152	1747.540476	1144.391084	3290.052389	1802.902812	2486.640413	2053.300757	1886.523541	1089.171672	1126.365781	943.3474828	1725.010136	1864.845607	1879.576036	1844.541716	1801.19113
H2AX_HUMAN	Histone H2AX OS=Homo sapiens OX=9606 GN=H2AX PE=1 SV=2	6291.202377	6961.409788	7904.707598	10039.37475	3316.617396	5585.396751	2895.798338	3545.446169	4256.25704	3815.33581	11591.09029	7361.87978	4534.093556	4093.84323	8060.404019	1814.920005	3131.413799	9704.84063	5241.205231	4259.454087	4801.879121	4397.769628	5680.237204
RUVB1_HUMAN	RuvB-like 1 OS=Homo sapiens OX=9606 GN=RUVBL1 PE=1 SV=1	80.91638968	298.2090424	154.1502417	209.9673075	90.84463619	121.4042117	254.2594293	66.26141396	135.6702637	48.19372414	89.84320074	128.4789608	239.9256069	241.2478809	39.453583	79.12011208	63.88402801	35.08697574	136.9310886	134.9252101	61.07957133	265.8521966	269.5637967
HNRPU_HUMAN	Heterogeneous nuclear ribonucleoprotein U OS=Homo sapiens OX=9606 GN=HNRNPU PE=1 SV=6	10696.55815	21993.88472	20633.70413	15870.08966	11936.36227	10851.482	19876.5232	10473.22162	11626.36926	27727.64522	10461.57995	18357.7069	17614.60809	20460.23727	9666.801458	37219.16026	23685.24242	16131.35108	15774.58161	13365.13361	9423.890557	19344.6606	17200.84022
SNUT1_HUMAN	U4/U6.U5 tri-snRNP-associated protein 1 OS=Homo sapiens OX=9606 GN=SART1 PE=1 SV=1	510.9301362	503.9778987	770.9605864	253.6351499	583.0687644	460.6206375	452.9747764	212.4380142	521.8341202	550.8722729	274.1458543	641.3863897	499.846567	534.9164644	578.0580151	774.4482024	411.9365874	272.4714468	563.5574929	370.5567374	279.2050566	416.2914961	751.0795559
ML12A_HUMAN;ML12B_HUMAN;MYL9_HUMAN	Myosin regulatory light chain 12A OS=Homo sapiens OX=9606 GN=MYL12A PE=1 SV=2	701.446939	513.0104784	499.5137893	800.3726719	832.5391563	737.3756646	601.5233711	518.58843	553.4197038	406.1766511	457.8230844	489.876107	726.7003569	947.5977214	443.1346135	416.1751519	626.1620971	206.4941221	528.2714778	735.7871502	584.6275202	916.8451194	924.0164623
IMA1_HUMAN	Importin subunit alpha-1 OS=Homo sapiens OX=9606 GN=KPNA2 PE=1 SV=1	350.4230248	862.9526483	1078.716323	458.9540047	554.7100624	281.9681645	835.5210859	307.7108497	1077.631078	362.5552393	8.526009788	677.7723777	1401.489937	185.2733255	423.6889349	205.137635	580.3281402	167.8274836	314.1473825	411.8492371	430.8795218	261.8097642	776.0469114
RL30_HUMAN	60S ribosomal protein L30 OS=Homo sapiens OX=9606 GN=RPL30 PE=1 SV=2	922.7860443	1035.05878	1438.203332	1389.999212	224.5117355	1943.640042	1039.060286	338.436506	1352.592544	1259.132104	346.7064974	1141.897578	1227.439659	220.7066879	761.7745451	966.2930511	292.6795841	1323.082212	744.7262977	683.0507939	1067.568533	518.5441422	803.3981235
TCPA_HUMAN	T-complex protein 1 subunit alpha OS=Homo sapiens OX=9606 GN=TCP1 PE=1 SV=1	74.54932718	160.4935342	158.1120829	113.7562638	145.5553851	202.8497673	137.1769963	77.02630604	115.2202085	94.86680916	371.1028452	132.7839303	282.2520291	216.8193782	117.0379311	171.7515077	186.7981994	51.18750899	103.0410985	177.1856474	81.74558997	199.3571702	257.3132317
SAFB1_HUMAN	Scaffold attachment factor B1 OS=Homo sapiens OX=9606 GN=SAFB PE=1 SV=4	526.1794303	518.7958637	711.3302618	510.2961684	450.7973487	569.6204061	609.6304362	405.2199814	476.5089193	935.2188075	1611.43764	893.4758513	422.2070131	1285.708031	413.3440813	1687.094294	721.5285447	699.0234001	329.094905	937.6444438	536.8363922	1311.151813	989.608303
IF2B2_HUMAN	Insulin-like growth factor 2 mRNA-binding protein 2 OS=Homo sapiens OX=9606 GN=IGF2BP2 PE=1 SV=2	281.8233272	463.4962168	437.8688512	224.102936	374.7206567	343.4015788	336.2358914	294.343377	333.3791865	418.086779	173.5533336	409.2539767	412.7438239	415.92693	377.188363	517.7351535	271.1173324	344.1131134	370.1779058	213.2843471	262.9863221	383.6834388	387.9201326
OCAD1_HUMAN	OCIA domain-containing protein 1 OS=Homo sapiens OX=9606 GN=OCIAD1 PE=1 SV=1	916.6122038	1570.989698	1334.427245	1583.736604	1225.816297	1706.444762	963.2230254	978.9394415	1226.233238	1765.240363	1290.268594	872.9169032	1511.784707	1264.245029	1069.876219	2081.618582	1640.676174	1306.836048	1267.855987	1587.641455	970.8875615	1294.42495	1435.279484
LONP2_HUMAN	"Lon protease homolog 2, peroxisomal OS=Homo sapiens OX=9606 GN=LONP2 PE=1 SV=1"	21.22647205	81.63416731	56.97472109	26.11161427	31.99312118	80.06062516	130.4999759	54.40588185	33.69782297	56.56395529	36.16672785	47.11250662	155.9897375	107.6533306	12.74041084	59.90247746	51.60458888	50.3465445	77.05536218	141.6541553	23.24915007	114.6043391	169.4310954
CD1E_HUMAN	"T-cell surface glycoprotein CD1e, membrane-associated OS=Homo sapiens OX=9606 GN=CD1E PE=1 SV=2"	12.85825142	266.6401364	144.6237129	308.4581099	0	122.1712108	0	0	494.9554138	0	135.5235869	121.048587	540.5265903	29.00376381	274.3018604	0	0	144.9367872	305.4319461	141.492786	320.2114075	59.14478191	28.84280007
MATR3_HUMAN	Matrin-3 OS=Homo sapiens OX=9606 GN=MATR3 PE=1 SV=2	884.5767833	1159.527437	1047.226299	819.973568	825.7479353	1351.012721	896.87546	538.8391878	755.6354648	1357.84749	874.9410084	1066.099066	1170.383367	1094.903854	650.4967535	1822.305317	1054.746093	911.9908217	868.8157271	934.205382	975.8046241	759.2985058	1153.089702
RS20_HUMAN	40S ribosomal protein S20 OS=Homo sapiens OX=9606 GN=RPS20 PE=1 SV=1	4740.469041	4590.145187	5217.540403	3789.622776	3905.024251	5271.205873	4220.112311	3320.74873	4766.100892	3612.902513	4662.3456	4192.201724	4279.409238	4782.574516	5134.649114	2754.802346	3510.989059	3035.912369	6897.473302	4242.951651	4117.21188	5500.169385	4940.802598
MSH2_HUMAN	DNA mismatch repair protein Msh2 OS=Homo sapiens OX=9606 GN=MSH2 PE=1 SV=1	55.68985846	38.05899061	134.6671244	41.96421994	45.99337384	99.22028554	72.24548804	22.86814309	132.6062801	26.21448843	35.60318814	57.90266882	134.7754405	81.67408675	34.12929994	70.0338333	46.5730584	15.66149885	39.25669337	47.22756167	99.42179944	48.88964906	80.97573115
MCM3_HUMAN	DNA replication licensing factor MCM3 OS=Homo sapiens OX=9606 GN=MCM3 PE=1 SV=3	0	28.07473252	36.61835116	32.92555721	0	2.48721712	0	0	46.06881654	0	8.32911618	18.66975319	16.18577145	23.71482593	37.52283569	4.408641082	0	31.10532392	10.72890176	13.00321345	29.85755177	48.38120691	1.016913678
LARP1_HUMAN	La-related protein 1 OS=Homo sapiens OX=9606 GN=LARP1 PE=1 SV=2	151.540883	105.7268236	283.4994658	172.3342216	0	123.3213671	13.84708578	37.92309957	168.2693159	0	234.5234154	176.0390945	154.7437114	68.41856675	219.8650489	0	0	247.4330781	142.0335974	131.2665006	161.4716031	95.46688049	10.6301167
RAP1A_HUMAN	Ras-related protein Rap-1A OS=Homo sapiens OX=9606 GN=RAP1A PE=1 SV=1	187.2424877	270.4431598	222.3788213	214.5906996	221.5532138	163.5215434	250.7873698	237.1628633	221.3946965	205.8817309	194.2650077	201.2716878	533.5514044	17.61346186	127.0344334	149.9258072	170.0386559	119.0872953	208.850911	361.0831232	355.7821464	37.48841101	354.3323939
H15_HUMAN	Histone H1.5 OS=Homo sapiens OX=9606 GN=H1-5 PE=1 SV=3	161397.7227	167822.3896	129618.7603	123733.8445	150209.0522	94243.40922	134282.0903	133526.5478	128234.7944	217091.6989	139224.6187	135486.793	100792.766	121305.8875	153994.3591	162025.2326	152082.531	173323.9079	134187.0837	118897.1885	115618.6139	101681.3439	121285.2901
