Gene	primed 1	primed 2	primed 3	primed+PRC2i 1	primed+PRC2i 2	primed+PRC2i 3	naive 1	naive 2	naive 3	naive+PRC2i 1	naive+PRC2i 2	naive+PRC2i 3
CSPG4P12	3.483503972	2.763642785	4.147961417	3.735087663	3.704062963	3.965096579	2.257986488	1.798436614	1.410613601	2.276705773	2.270981161	1.357447143
AKAP13	10.63889058	10.93971064	10.59260841	10.82141972	11.0063863	10.61201906	10.19542337	10.19635347	10.11919586	10.24912657	10.42625799	10.27056149
AC104046.1	0	0.974662474	0	0.961537214	1.324284239	0.857651675	0	1.16299331	0	1.725706862	1.828228788	0
AC087286.2	0	0	0	1.941914322	1.324284239	0	0	0	0	0	0	0
AC087286.1	0	0	1.418354233	0	0	0	0	1.798436614	0	0	0	0
AC087286.4	0	1.551079271	2.119558269	1.941914322	1.703158005	0.857651675	0	0	0	0	0	0
AC021739.2	3.358841516	3.413027208	3.350557202	2.259885606	3.090926429	2.086901014	0	1.16299331	1.802297929	2.0273529	3.113204622	0
AC021739.5	3.222379414	2.542482646	1.811144853	0.961537214	1.703158005	2.339260426	0	1.798436614	1.410613601	0.823048594	1.186186261	0
AC021739.3	2.90331136	1.551079271	3.350557202	2.259885606	2.462643589	3.312222168	0	1.16299331	0	0	1.186186261	1.357447143
KLHL25	8.774894513	8.858873268	8.415385525	8.761399567	8.794264416	8.478542349	7.636546802	7.611444016	7.895822444	7.639798236	7.941909208	7.662052177
AGBL1	0	0	0	0	0	0	2.595578256	2.238067221	2.57906095	3.241923304	3.909825551	1.357447143
AC078905.1	0.945545212	1.961824861	2.943211968	1.533447487	1.324284239	1.391862627	0	1.798436614	1.802297929	2.0273529	2.609286169	0
LINC00052	0	0.974662474	0	0.961537214	0.809038275	1.391862627	0	0	1.410613601	0	0	0
NTRK3	6.365983949	7.139052973	6.486370554	7.280061333	7.545000343	6.940318847	4.011937249	5.157772597	4.985604652	5.215274834	5.700999173	5.379210522
MRPL46	6.194195285	5.198168451	6.284458607	5.383272338	5.15356148	6.095991152	6.187479824	6.349595291	6.019086514	6.149580119	6.073096548	6.361773888
MRPS11	8.268679086	7.549053077	8.122494241	8.207679851	7.912301078	8.304189253	8.452523951	8.584652726	8.395948241	8.593724894	8.332829032	8.517989848
DET1	5.956765138	5.409485957	5.955530386	5.923272255	5.404711437	6.375399496	3.296831344	4.197630754	3.993359055	4.542572147	4.796264896	4.055120803
AC013489.2	0	0	0	0	2.002944579	0	0	0	0	0	0	2.85783274
LINC01586	0	0	0	1.941914322	0.809038275	0	0	1.798436614	0	0	2.609286169	3.374884031
AEN	10.7678327	10.64413167	11.35798827	10.70751871	10.45410222	11.26110339	12.6990093	12.55343602	12.62984301	12.77950265	12.71130683	12.58459975
ISG20	4.41752612	5.120241953	4.453521155	5.094169826	4.957994643	4.412927671	5.649099417	5.795077984	5.22832024	5.330062242	6.100172918	5.799112733
AC103982.1	0	1.961824861	0	0	1.324284239	0	0	0	0	0.823048594	0	1.357447143
ACAN	5.383370079	4.273399977	4.609947625	4.625539008	4.69027308	4.518933552	7.636546802	7.759045806	7.959689387	7.523996497	7.688992829	7.758884756
HAPLN3	9.952457077	9.957351137	9.517377869	9.739093295	9.72758108	9.487985128	5.182302479	4.380414052	4.867626454	5.215274834	5.094367396	5.079317893
MFGE8	14.31725409	14.17091487	14.0321576	13.85387151	13.5978699	13.69593406	7.320988633	6.765690401	6.754531925	6.872092568	6.932780505	6.70200236
AC107954.1	1.917527128	1.961824861	2.58938312	1.941914322	3.784999407	2.5539792	0	0	1.410613601	0.823048594	0	0
AC013565.1	3.483503972	3.124568183	2.58938312	2.740777035	2.647153715	3.312222168	0	0	0	0.823048594	0	0
AC013565.3	0	0.974662474	2.119558269	0	0	1.780838754	0	1.16299331	0	0	0	0
ABHD2	11.01957617	11.14549629	10.71179597	10.85132034	10.70544548	10.50240825	9.894594839	9.741565783	9.950508141	9.934542337	10.0266437	10.04592903
HMGB1P8	6.460024283	5.880462266	5.875577351	5.877508915	5.969646344	5.704911729	5.413309003	3.448071447	4.69362809	4.392156103	5.512310577	4.413464022
RLBP1	0	1.551079271	0.876882044	0	1.703158005	0	0	1.16299331	0	0.823048594	0	1.357447143
FANCI	11.56494643	11.50203858	11.52698354	11.47951113	11.47203827	11.45134585	11.10184314	11.01316357	11.07373604	11.16256091	11.22511458	11.1727634
POLG	10.65885807	10.62750388	10.71825679	10.65931512	10.55923027	10.73809685	10.61286662	10.59113329	10.53579065	10.49037309	10.3883181	10.30303811
AC124068.2	3.704530666	3.538165047	2.777117774	2.520276096	3.429824881	2.906253842	1.177010844	1.16299331	1.410613601	2.276705773	2.88313614	2.507652902
MIR9-3HG	2.712705702	2.542482646	2.119558269	2.520276096	1.703158005	2.339260426	5.455381684	5.300697656	3.993359055	3.459277632	3.781888659	2.85783274
RHCG	1.917527128	3.124568183	3.846236021	3.388718233	3.212954352	3.628681266	0	0	1.410613601	0	0	0
AC013391.2	3.222379414	1.961824861	1.418354233	2.520276096	0.809038275	0.857651675	1.816458915	1.16299331	0	1.725706862	0	0
TICRR	10.83152728	10.8647783	10.7696188	10.96918262	10.66792512	10.84514769	11.59251275	11.78961481	11.63910112	11.40525855	11.75449731	11.64554279
AC013391.1	0	0	2.58938312	1.533447487	1.703158005	0	0	0	0	0	0	0
KIF7	8.477968546	8.522655769	8.331716117	8.492087292	8.529434945	8.36940996	7.152191031	7.34072249	7.18278844	6.613409329	7.325872322	7.129756184
PLIN1	1.917527128	0	0.876882044	0.961537214	0	0	1.177010844	1.798436614	1.410613601	1.725706862	0	1.357447143
PEX11A	3.07164815	2.763642785	1.811144853	2.932001872	3.618314626	2.740842137	4.712681755	5.10680121	4.826054429	5.122762997	4.728469356	5.581032197
RPL36AP43	0	0	0	0	0	0	0	1.16299331	1.410613601	1.343851745	0	1.357447143
WDR93	0	0	0	0	0	0	1.816458915	2.238067221	0.871253083	2.489245621	1.186186261	1.357447143
MESP1	1.917527128	0	1.418354233	2.740777035	2.251026904	2.339260426	1.177010844	1.798436614	1.410613601	0.823048594	0	0
MESP2	4.41752612	4.857496367	4.214470328	4.732234541	4.771965257	5.099949017	1.177010844	0	0.871253083	0	0	0
ANPEP	6.040326117	6.868165283	5.362726012	6.623230789	7.091358793	5.913662577	3.47100858	4.820829364	4.908034035	4.542572147	4.728469356	5.206846999
AP3S2	9.242277435	9.175371064	9.011852674	9.237296185	9.099314629	9.42461338	7.492438826	7.457211525	7.053664367	7.792746781	7.371036437	7.38029012
MIR5094	0	0	2.119558269	0	1.703158005	0	0	0	0	0	0	0
AC027176.2	1.511889579	1.961824861	2.119558269	2.259885606	0.809038275	0	3.098700626	1.16299331	0.871253083	2.838573386	0	0
RNU6-1111P	0.945545212	0.974662474	1.418354233	1.941914322	0	0	0	0	0	0	0	0
ARPIN	8.451501886	8.765971005	8.202501777	8.826069955	8.888850129	8.40440889	7.059757643	6.935967767	6.31793441	7.15503925	7.168486322	7.012453894
ZNF710	8.919841949	8.968562991	8.714374284	8.99363213	9.017937661	8.964690295	8.203745413	8.556438092	8.616205105	8.326260629	8.442682905	8.47429497
AC087284.1	0.945545212	1.551079271	1.811144853	1.533447487	1.324284239	0	0	2.238067221	0.871253083	1.725706862	1.828228788	1.357447143
ZNF710-AS1	6.282645071	6.704241305	6.71030873	6.537548059	6.886534605	6.996450493	1.177010844	2.574552434	2.363523009	3.556793131	3.113204622	4.413464022
IDH2	10.50281725	10.55900735	10.11425831	10.71404286	10.70414537	10.82462201	7.441016159	7.477416684	7.512590193	8.161641388	8.20146709	7.639621778
SEMA4B	9.947054123	9.96294279	9.870515191	10.23042306	10.0710193	10.32013688	10.57996432	10.49777715	10.44172493	10.71361376	10.69512385	10.61471048
RPS12P26	2.233785714	1.961824861	0.876882044	1.941914322	2.002944579	1.391862627	2.595578256	1.798436614	2.11003049	2.489245621	2.270981161	3.754728265
CIB1	8.127741031	8.073179828	8.411846866	8.279817111	8.129324207	8.52380897	9.21972244	9.336799353	9.156577296	9.060734669	9.078252992	8.831729386
GDPGP1	2.90331136	3.653309606	4.078237609	3.251939278	4.511547119	3.720420176	4.907121262	4.291915202	4.908034035	4.163586492	4.728469356	5.581032197
TTLL13P	0.945545212	0	0	1.941914322	1.324284239	0	0	0	1.802297929	1.343851745	1.186186261	0
NGRN	9.352641984	9.180179762	9.266214025	9.348402054	9.030440699	9.340368192	8.421022002	8.279860557	8.281419563	8.541076638	8.703261224	8.187799204
AC091167.6	2.233785714	0	0	2.259885606	0.809038275	0	0	0	0	0	0	0
AC091167.5	0	0.974662474	1.418354233	1.533447487	0	0.857651675	0	0	0	0	0	0
AC091167.4	0.945545212	1.961824861	1.418354233	0.961537214	1.324284239	2.086901014	0	0	0	0	1.186186261	0
GOLGA2P8	2.712705702	3.759939612	2.58938312	2.932001872	3.861635435	2.5539792	1.177010844	0	0	0	0	2.044263835
AC018946.2	0.945545212	0	1.418354233	2.259885606	1.324284239	1.391862627	0	0	0	0.823048594	0	1.357447143
ZNF774	5.351006796	5.593768697	5.175081075	5.704836641	5.430098374	5.230506005	5.496262106	4.942100143	4.78324885	4.589416778	4.657330178	4.939412842
IQGAP1	12.34686847	12.56266976	12.33710545	12.25015032	12.40773498	12.11392282	12.8839112	12.88987563	12.87345631	12.94905409	13.01101541	12.97253865
CRTC3	8.25999022	8.345631196	8.033188835	8.279817111	8.595436958	8.40440889	8.498523521	8.537317046	8.553903687	8.784465843	8.881606677	8.750326064
AC103739.1	0.945545212	1.961824861	0.876882044	0.961537214	1.703158005	0.857651675	1.177010844	2.847210617	0.871253083	1.343851745	1.828228788	2.507652902
AC103739.2	2.493028031	0.974662474	0.876882044	3.100821274	3.32546087	2.906253842	0	0	0	1.725706862	0	0
CRTC3-AS1	3.598245958	2.955362961	0.876882044	3.100821274	3.090926429	3.425598378	0	0	2.11003049	0	0	1.357447143
AC103739.3	0.945545212	1.961824861	2.777117774	1.941914322	2.251026904	0	1.177010844	2.238067221	0	1.343851745	2.609286169	0
HSPE1P3	0	0	1.418354233	0	2.251026904	2.086901014	1.177010844	1.16299331	0.871253083	0.823048594	0	2.044263835
BLM	10.37486392	10.0910251	10.11425831	9.998910629	10.13802668	9.839552252	9.777171956	9.786794588	9.784086141	9.883766422	9.76423861	9.852260183
AC124248.2	2.712705702	2.763642785	1.811144853	2.932001872	0	2.5539792	2.595578256	2.238067221	2.932440767	3.119589346	2.609286169	2.85783274
AC124248.1	1.511889579	0	0	1.941914322	1.324284239	1.391862627	2.868961421	3.60323329	3.656440839	3.354689889	3.485946329	2.85783274
FURIN	9.907265607	10.00284683	9.86146353	10.17711498	10.28527214	10.09976402	11.00778382	10.95130438	11.04797501	10.86288521	10.87343735	10.78277515
FES	7.315889831	7.109107228	6.992051527	7.189327583	7.206021978	7.144565786	8.08816173	8.221160264	7.97878519	7.74181688	7.849190889	7.446395418
MAN2A2	8.819927978	8.503599249	8.917682527	8.858822294	8.925013774	8.642897848	9.84994941	9.863645436	9.767710404	9.561339104	9.370057856	9.293443633
HDDC3	6.519476242	6.75669152	6.663462192	6.492719627	6.581312558	7.161032135	6.80703125	6.085714238	6.590420432	6.743372019	6.739670591	6.27711764
UNC45A	11.0495063	11.09673582	11.01501256	11.00620176	10.98459796	11.0195077	10.79694824	10.74281103	10.75585497	10.72480362	10.63274738	10.64880356
AC068831.1	3.983191111	2.955362961	4.453521155	3.927019989	2.251026904	2.906253842	3.296831344	3.076438072	3.452992364	2.489245621	3.311580062	1.357447143
RCCD1	9.240070061	9.108834309	9.456850129	9.314457495	9.215198107	9.384859172	9.07205027	9.182277155	8.985395508	8.753947632	8.689955572	8.560400149
PRC1	6.644910035	6.649812049	6.59021048	5.781382644	6.16374129	6.58517436	6.790691213	6.645834664	6.850957456	6.784215327	7.006190534	6.658041208
AC068831.7	7.099187216	7.088792404	7.563695751	6.768207466	7.091358793	7.193411517	7.046055818	7.139871978	7.410809284	6.483028171	6.346190422	6.388923597
PRC1-AS1	4.47871826	4.121685472	5.141289277	4.569078481	3.527145867	4.754179981	4.011937249	3.743316111	2.363523009	3.734031852	4.728469356	1.357447143
VPS33B	5.956765138	6.289364375	6.253160982	6.477461838	6.487696756	6.609374846	7.059757643	6.645834664	6.840556304	7.230868257	6.63246926	6.884763126
VPS33B-DT	3.483503972	3.653309606	3.350557202	3.834243246	2.95761526	2.740842137	0	0	0.871253083	1.725706862	2.270981161	0
AC068831.5	0	1.961824861	0	1.533447487	2.251026904	0	0	0	0	0	0	0
SV2B	4.47871826	5.079641232	5.916107665	4.878799521	5.455046294	5.612148774	2.257986488	3.87099289	3.216068406	3.241923304	4.027335493	3.912728777
SLCO3A1	8.328078589	8.624956264	8.258739349	8.525853151	8.463345256	8.340786348	3.47100858	3.988283377	3.834712907	4.678775876	3.485946329	4.413464022
AC116903.2	0.945545212	0	2.943211968	0.961537214	0.809038275	2.086901014	0	0	0	0	0	0
NPM1P5	2.90331136	1.961824861	2.119558269	2.520276096	2.810719665	3.189170356	2.868961421	2.574552434	2.57906095	2.0273529	1.186186261	2.507652902
ST8SIA2	5.723867825	5.757155981	5.79093207	5.900572033	6.400483031	6.043670514	4.011937249	3.743316111	4.066586069	4.282393174	4.135990757	4.700274356
ENO1P2	0.945545212	0	1.418354233	0	0	0	0	1.798436614	1.410613601	1.343851745	0	0
LINC00930	0	1.551079271	0.876882044	0	1.703158005	0	0	0	1.410613601	0.823048594	0	0
AC091544.2	2.90331136	0	0.876882044	2.259885606	1.703158005	1.780838754	0	0	1.802297929	1.725706862	0	0
AC091544.4	2.493028031	2.281171668	2.943211968	0	1.324284239	0.857651675	1.816458915	0	0	1.343851745	0	1.357447143
AC091544.5	0	0	0	1.941914322	0	0	0	1.798436614	1.802297929	0	0	0
FAM174B	7.582998609	8.138874771	7.662297542	8.365194565	8.609394227	8.196484456	6.578649838	6.663578695	6.108494886	6.283811528	6.41249835	6.247757799
HMGN1P38	0	0	1.811144853	1.533447487	1.324284239	1.391862627	1.177010844	1.16299331	0	2.985912803	0	1.357447143
H2AFVP1	0	0	0	1.533447487	0	0	3.296831344	3.076438072	2.766543711	2.985912803	2.609286169	2.044263835
AC106028.3	2.233785714	2.542482646	2.777117774	0.961537214	0.809038275	0	4.120519134	4.820829364	4.136275145	3.734031852	3.113204622	2.85783274
ASB9P1	1.917527128	0	0	0	1.324284239	0.857651675	3.098700626	2.847210617	2.932440767	1.343851745	3.311580062	1.357447143
AC106028.2	0.945545212	0	0.876882044	1.941914322	0	0	1.816458915	0	0.871253083	0.823048594	1.828228788	0
AC106028.4	0	0.974662474	0	0	0	1.391862627	2.257986488	0	0.871253083	0	0	0
LINC01578	9.61189825	9.569157942	9.706892024	9.281892355	9.305414755	9.46164076	9.364753597	9.215737252	9.133331579	9.119769636	9.040310924	9.060017623
AC013394.1	6.099966526	6.139409312	6.154975683	5.989305435	5.503684039	5.682274148	4.845174823	3.274188258	3.656440839	3.241923304	3.485946329	2.85783274
CHD2	12.05890417	12.25465904	12.13463863	11.98509753	12.07580516	11.87875298	12.05524095	12.12952891	11.91915127	12.01398528	11.98123649	11.93003409
RGMA	9.088822763	9.358339458	8.372337751	9.518314117	9.683400091	9.109586763	6.916505573	7.021017717	7.157871655	7.594586728	7.872935061	7.849624791
AC087641.1	0.945545212	0.974662474	2.119558269	1.941914322	0	0.857651675	0	0	0	0.823048594	0	0
AC108457.1	0	0	1.418354233	0	1.703158005	0.857651675	0	0	0	0	0	0
AC091078.1	0	1.961824861	1.811144853	0.961537214	2.251026904	0.857651675	2.868961421	0	0	1.343851745	0	0
LINC01579	1.511889579	0	1.418354233	2.259885606	0	1.391862627	0	0	0	0	1.828228788	0
LINC02207	0	0.974662474	0	0.961537214	1.703158005	1.780838754	0	0	0	0	0	0
MCTP2	6.040326117	6.457238435	5.106686962	6.690940073	6.592598685	5.894095374	4.22149771	4.291915202	4.066586069	4.034110855	4.728469356	3.912728777
AC087633.2	4.648110535	3.759939612	3.927786203	4.510318032	3.934405074	4.298510607	4.712681755	4.688421414	3.834712907	4.634788068	5.512310577	4.784469108
AC087633.1	2.712705702	3.275995195	2.943211968	3.100821274	3.429824881	2.339260426	0	0	0	0	1.186186261	0
AC024337.2	0	0	0	0	0	0	0	0	2.932440767	2.489245621	3.781888659	4.413464022
NR2F2-AS1	0	0	0	0	0	0	1.816458915	3.076438072	0.871253083	1.343851745	0	2.044263835
NR2F2	0	0	0	0	0.809038275	2.086901014	4.011937249	5.254611495	5.436021992	5.461786068	5.34129663	5.079317893
PGAM1P12	0	0	0	0	1.324284239	0	0	0	0	1.343851745	1.828228788	0
FAM149B1P1	2.233785714	1.961824861	0	1.533447487	0.809038275	0	1.177010844	0	0.871253083	1.343851745	0	2.044263835
SPATA8-AS1	1.511889579	0	0	0	0	0	2.257986488	0	0	0	2.609286169	0
LINC02253	6.490056485	6.358875085	5.502372459	6.365885023	6.178796205	5.894095374	1.177010844	1.798436614	2.766543711	0	2.88313614	3.139398891
LINC02254	4.065277763	4.705685787	3.350557202	4.510318032	3.429824881	4.038228958	1.816458915	0	0	1.343851745	2.609286169	0
LINC00923	0	0	0	0	1.324284239	0	0	0	2.57906095	1.725706862	0	0
ARRDC4	8.771841706	8.533970015	8.652748346	9.360928145	9.514189068	9.285102093	6.08400346	5.729200524	6.091050997	7.223462215	6.704814456	6.33410344
FAM169B	1.917527128	0	1.418354233	2.259885606	1.324284239	1.780838754	0	1.16299331	0.871253083	0	0	0
IRAIN	3.598245958	4.65131204	4.705539232	4.831579806	4.558346829	5.133712503	0	1.16299331	0	0	0	0
IGF1R	12.69712999	12.95344994	12.88488567	13.03235008	13.10117463	13.02067914	10.22916165	10.01990103	10.14584005	10.36303889	10.28148569	10.39964011
AC118658.1	0.945545212	1.551079271	2.777117774	3.100821274	0.809038275	1.391862627	0	1.16299331	0	0.823048594	1.828228788	0
AC036108.1	0.945545212	0.974662474	0.876882044	2.520276096	0.809038275	1.391862627	0	0	0	0	0	1.357447143
LUNAR1	1.511889579	0.974662474	1.418354233	1.533447487	0.809038275	1.780838754	0	0	0	0.823048594	1.828228788	0
SYNM	7.397382859	7.730468249	7.43711825	8.020345324	8.564247223	7.885727061	6.284028524	6.749165821	6.931572589	6.380210457	7.076045344	6.744663464
AC036108.2	2.233785714	2.955362961	1.418354233	1.941914322	2.462643589	0.857651675	1.177010844	0	2.11003049	0.823048594	1.186186261	1.357447143
TTC23	8.894803226	8.982394308	8.869477905	8.88218366	8.975460518	9.062156009	7.940455478	8.022345713	7.880673563	7.822463471	7.816911598	7.88819149
AC036108.3	2.233785714	1.961824861	3.092143075	2.932001872	3.618314626	2.906253842	2.595578256	3.448071447	2.11003049	3.119589346	3.311580062	2.507652902
AC022819.1	2.233785714	2.763642785	3.350557202	2.740777035	2.810719665	2.740842137	3.098700626	0	0.871253083	1.343851745	1.186186261	3.139398891
LRRC28	7.664268167	7.670217813	7.668242014	7.916688462	7.790176644	7.734401593	7.320988633	6.749165821	7.35343979	7.13149095	7.193845461	7.177248749
HSP90B2P	4.53742019	3.859228069	4.078237609	4.385089921	4.558346829	4.10783232	4.907121262	5.345357078	4.947340632	5.185091925	5.429336074	5.266619031
HNRNPA1P62	3.704530666	3.413027208	4.147961417	3.834243246	3.527145867	3.312222168	3.296831344	3.274188258	1.802297929	3.119589346	2.88313614	4.055120803
MEF2A	9.071547137	9.412470077	8.915185199	9.054020623	9.307128517	8.839848113	9.818056228	9.972641637	10.00740758	9.965947959	10.0266437	10.16261285
LYSMD4	7.860957486	7.831735549	7.450977391	8.141458215	8.020717926	7.649423132	8.101471251	8.203074113	8.177814985	7.940088423	7.993364934	8.058496918
DNM1P46	0	0.974662474	1.418354233	0	1.324284239	1.391862627	0	1.798436614	0	1.725706862	0	0
AC090825.1	3.598245958	4.705685787	4.397368455	4.831579806	4.603675979	4.518933552	2.868961421	2.238067221	2.766543711	2.276705773	1.186186261	3.374884031
AC084855.1	0.945545212	0.974662474	0	0	1.324284239	0	0	1.16299331	0	0.823048594	0	2.044263835
ADAMTS17	4.47871826	4.705685787	4.559666703	5.011838382	5.880375003	3.806672675	3.766677978	3.076438072	3.216068406	2.489245621	4.027335493	4.303617479
SPATA41	3.483503972	2.542482646	2.943211968	3.6286109	3.212954352	2.906253842	0	1.16299331	0	0.823048594	0	0
CERS3	2.712705702	2.955362961	2.943211968	2.740777035	4.003679786	2.906253842	0	1.16299331	2.11003049	0	0	0
AC027020.2	1.511889579	2.763642785	1.418354233	1.941914322	2.647153715	0	0	1.798436614	0.871253083	1.343851745	1.828228788	1.357447143
RNU6-322P	0	1.961824861	1.418354233	0	0	0	0	0	0	0	0	0
